mes_ocu,dia_sem_ocu,hora_ocu,g_hora,depto_ocu,mupio_ocu,zona_ocu,mayor_menor,tipo_veh,color_veh,modelo_veh,marca_veh,anio_ocu_file,tipo_eve,edad_grupo,fall_les,sexo_vic,int_o_noint,num_corre,anio_ocu_dataset,anio_ocu,edad_vic
diciembre,jueves,19,4,6,602,99,mayor,panel,ignorado,9999,ignorado,2022,atropello,60 y mas,fallecido,hombre,no internado,97995,2022,2022,60
diciembre,viernes,4,1,1,101,7,mayor,automovil,ignorado,9999,ignorado,2022,atropello,20-24,fallecido,hombre,no internado,97996,2022,2022,20
diciembre,viernes,1,1,1,108,10,mayor,ignorado,ignorado,9999,ignorado,2022,atropello,35-39,fallecido,hombre,no internado,97997,2022,2022,35
diciembre,viernes,21,4,1,110,99,mayor,moto taxi,amarillo,9999,piaggio,2022,atropello,45-49,lesionado,mujer,internado,97998,2022,2022,45
diciembre,viernes,21,4,1,110,99,mayor,moto taxi,amarillo,9999,piaggio,2022,atropello,20-24,lesionado,mujer,internado,97999,2022,2022,24
diciembre,viernes,20,4,1,108,7,mayor,automovil,ignorado,9999,ignorado,2022,atropello,35-39,lesionado,hombre,internado,98000,2022,2022,35
diciembre,viernes,23,4,1,108,8,mayor,automovil,ignorado,9999,ignorado,2022,atropello,25-29,lesionado,hombre,internado,98001,2022,2022,25
diciembre,viernes,7,2,5,501,1,mayor,automovil,gris,9999,nissan,2022,atropello,60 y mas,fallecido,hombre,no internado,98002,2022,2022,63
diciembre,viernes,11,2,10,1016,99,mayor,camion,blanco,2004,gmc,2022,atropello,60 y mas,fallecido,mujer,no internado,98003,2022,2022,68
diciembre,viernes,11,2,10,1016,99,mayor,camion,blanco,2004,gmc,2022,atropello,60 y mas,lesionado,hombre,internado,98004,2022,2022,83
diciembre,sabado,14,3,1,101,6,mayor,automovil,blanco,9999,mitsubishi,2022,atropello,30-34,lesionado,hombre,internado,98005,2022,2022,32
diciembre,sabado,19,4,1,101,12,mayor,motocicleta,rojo,2018,honda,2022,atropello,20-24,lesionado,hombre,internado,98006,2022,2022,23
diciembre,sabado,18,4,1,108,6,mayor,motocicleta,ignorado,9999,ignorado,2022,atropello,ignorado,lesionado,hombre,internado,98007,2022,2022,-1
diciembre,sabado,21,4,19,1901,99,mayor,pick up,ignorado,9999,ignorado,2022,atropello,25-29,fallecido,hombre,no internado,98008,2022,2022,28
diciembre,sabado,0,1,4,401,99,mayor,motocicleta,negro,2021,hero hunk,2022,atropello,45-49,lesionado,hombre,internado,98009,2022,2022,45
diciembre,sabado,0,1,4,401,99,mayor,motocicleta,negro,2021,hero hunk,2022,atropello,15-19,lesionado,hombre,internado,98010,2022,2022,19
diciembre,sabado,0,1,4,401,99,mayor,motocicleta,negro,2021,hero hunk,2022,atropello,20-24,lesionado,hombre,internado,98011,2022,2022,20
diciembre,sabado,23,4,4,406,99,mayor,automovil,gris,2008,kia,2022,atropello,20-24,lesionado,hombre,internado,98012,2022,2022,20
diciembre,sabado,23,4,4,406,99,menor,automovil,gris,2008,kia,2022,atropello,15-19,lesionado,mujer,internado,98013,2022,2022,16
diciembre,sabado,22,4,3,309,99,mayor,motocicleta,gris,2022,bajaj,2022,atropello,40-44,lesionado,hombre,internado,98014,2022,2022,44
diciembre,domingo,2,1,1,101,16,mayor,automovil,ignorado,9999,ignorado,2022,atropello,30-34,lesionado,hombre,internado,98015,2022,2022,30
diciembre,domingo,2,1,1,101,16,mayor,automovil,ignorado,9999,ignorado,2022,atropello,30-34,lesionado,hombre,internado,98016,2022,2022,30
diciembre,domingo,6,2,1,116,99,mayor,automovil,ignorado,9999,ignorado,2022,atropello,20-24,fallecido,hombre,no internado,98017,2022,2022,20
diciembre,domingo,20,4,21,2102,99,mayor,automovil,ignorado,9999,ignorado,2022,atropello,20-24,fallecido,hombre,no internado,98018,2022,2022,20
diciembre,domingo,1,1,5,501,99,mayor,automovil,ignorado,9999,ignorado,2022,atropello,20-24,lesionado,hombre,internado,98019,2022,2022,22
diciembre,domingo,7,2,10,1016,99,mayor,motocicleta,gris,2022,bajaj,2022,atropello,60 y mas,fallecido,hombre,no internado,98020,2022,2022,74
diciembre,domingo,19,4,8,801,99,mayor,automovil,gris,9999,ignorado,2022,atropello,60 y mas,fallecido,hombre,no internado,98021,2022,2022,83
diciembre,domingo,9,2,16,1617,99,mayor,pick up,blanco,2020,chevrolet,2022,atropello,40-44,lesionado,hombre,internado,98022,2022,2022,40
diciembre,domingo,19,4,18,1801,99,mayor,automovil,ignorado,9999,ignorado,2022,atropello,35-39,fallecido,hombre,no internado,98023,2022,2022,35
diciembre,lunes,17,3,1,103,99,mayor,automovil,ignorado,9999,ignorado,2022,atropello,60 y mas,lesionado,mujer,internado,98024,2022,2022,68
diciembre,lunes,8,2,1,115,99,mayor,automovil,ignorado,9999,ignorado,2022,atropello,60 y mas,lesionado,hombre,internado,98025,2022,2022,68
diciembre,lunes,11,2,1,115,99,menor,automovil,ignorado,9999,ignorado,2022,atropello,menor de 15,lesionado,mujer,internado,98026,2022,2022,14
diciembre,lunes,18,4,1,115,4,menor,panel,blanco,2017,chevrolet,2022,atropello,menor de 15,lesionado,hombre,internado,98027,2022,2022,3
diciembre,lunes,20,4,22,2212,99,mayor,camioneta,ignorado,2004,honda,2022,atropello,40-44,fallecido,hombre,no internado,98028,2022,2022,42
diciembre,lunes,13,3,5,502,99,mayor,motocicleta,negro,9999,honda,2022,atropello,60 y mas,fallecido,hombre,no internado,98029,2022,2022,73
diciembre,lunes,0,1,16,1609,99,menor,motocicleta,rojo,9999,tvs apache,2022,atropello,15-19,lesionado,mujer,internado,98030,2022,2022,17
diciembre,lunes,0,1,16,1609,99,mayor,motocicleta,rojo,9999,tvs apache,2022,atropello,30-34,lesionado,mujer,internado,98031,2022,2022,30
diciembre,lunes,0,1,16,1609,99,mayor,motocicleta,rojo,9999,tvs apache,2022,atropello,20-24,lesionado,mujer,internado,98032,2022,2022,22
diciembre,lunes,20,4,18,1802,99,mayor,ignorado,ignorado,9999,ignorado,2022,atropello,20-24,fallecido,hombre,no internado,98033,2022,2022,20
diciembre,martes,17,3,1,101,12,mayor,automovil,ignorado,9999,ignorado,2022,atropello,30-34,lesionado,mujer,internado,98034,2022,2022,31
diciembre,martes,18,4,1,115,1,mayor,motocicleta,ignorado,9999,freedom,2022,atropello,60 y mas,lesionado,mujer,internado,98035,2022,2022,60
diciembre,martes,21,4,20,2001,99,mayor,automovil,ignorado,9999,ignorado,2022,atropello,25-29,fallecido,hombre,no internado,98036,2022,2022,28
diciembre,martes,17,3,6,608,99,mayor,motocicleta,blanco,2021,bajaj,2022,atropello,60 y mas,fallecido,mujer,no internado,98037,2022,2022,63
diciembre,miercoles,8,2,1,101,9,mayor,bus urbano,verde,9999,scania,2022,atropello,25-29,fallecido,hombre,no internado,98038,2022,2022,25
diciembre,miercoles,Ignorada,0,1,101,25,mayor,motocicleta,ignorado,9999,ignorado,2022,atropello,60 y mas,fallecido,hombre,no internado,98039,2022,2022,70
diciembre,miercoles,Ignorada,0,1,101,17,mayor,automovil,ignorado,9999,ignorado,2022,atropello,30-34,lesionado,hombre,internado,98040,2022,2022,34
diciembre,miercoles,2,1,1,101,99,mayor,automovil,gris,2004,peugeot,2022,atropello,30-34,lesionado,hombre,internado,98041,2022,2022,33
diciembre,miercoles,12,3,1,115,12,mayor,motocicleta,blanco,9999,ignorado,2022,atropello,40-44,lesionado,mujer,internado,98042,2022,2022,42
diciembre,miercoles,9,2,1,115,6,mayor,automovil,ignorado,9999,ignorado,2022,atropello,30-34,lesionado,hombre,internado,98043,2022,2022,32
diciembre,miercoles,11,2,22,2201,99,menor,microbus,azul,9999,toyota,2022,atropello,menor de 15,fallecido,hombre,no internado,98044,2022,2022,8
diciembre,miercoles,10,2,8,803,99,menor,bus urbano,ignorado,9999,ignorado,2022,atropello,menor de 15,fallecido,hombre,no internado,98045,2022,2022,13
diciembre,jueves,22,4,1,114,99,mayor,automovil,ignorado,9999,ignorado,2022,atropello,20-24,lesionado,hombre,internado,98046,2022,2022,23
diciembre,jueves,7,2,1,101,19,mayor,motocicleta,rojo,2022,freedom,2022,atropello,20-24,lesionado,mujer,internado,98047,2022,2022,23
diciembre,jueves,7,2,1,101,19,mayor,motocicleta,rojo,2022,freedom,2022,atropello,30-34,lesionado,hombre,internado,98048,2022,2022,30
diciembre,jueves,16,3,17,922,99,mayor,motocicleta,ignorado,9999,ignorado,2022,atropello,60 y mas,fallecido,hombre,no internado,98049,2022,2022,70
diciembre,viernes,22,4,1,101,18,mayor,cabezal,gris,2017,mercedes benz,2022,atropello,ignorado,fallecido,hombre,no internado,98050,2022,2022,-1
diciembre,viernes,20,4,1,102,99,mayor,ignorado,ignorado,9999,ignorado,2022,atropello,60 y mas,fallecido,hombre,no internado,98051,2022,2022,63
diciembre,viernes,13,3,1,101,21,menor,cabezal,blanco,2000,freightliner,2022,atropello,menor de 15,fallecido,hombre,no internado,98052,2022,2022,14
diciembre,viernes,16,3,1,115,1,mayor,bus urbano,blanco,2000,internacional,2022,atropello,60 y mas,fallecido,mujer,internado,98053,2022,2022,75
diciembre,viernes,17,3,20,2001,1,menor,motocicleta,azul,9999,ignorado,2022,atropello,menor de 15,lesionado,hombre,internado,98054,2022,2022,5
diciembre,viernes,6,2,10,1011,99,mayor,ignorado,ignorado,9999,ignorado,2022,atropello,30-34,fallecido,hombre,no internado,98055,2022,2022,30
diciembre,viernes,21,4,16,,99,mayor,motocicleta,turquesa,9999,yamaha,2022,atropello,60 y mas,lesionado,hombre,internado,98056,2022,2022,92
diciembre,sabado,11,2,1,101,10,mayor,motocicleta,gris,9999,bajaj,2022,atropello,45-49,lesionado,hombre,internado,98057,2022,2022,48
diciembre,sabado,15,3,1,101,9,mayor,motocicleta,negro,2016,bajaj,2022,atropello,25-29,lesionado,mujer,internado,98058,2022,2022,25
diciembre,sabado,20,4,1,103,99,mayor,ignorado,ignorado,9999,ignorado,2022,atropello,55-59,fallecido,hombre,no internado,98059,2022,2022,55
diciembre,sabado,20,4,1,117,99,mayor,automovil,negro,9999,mitsubishi,2022,atropello,45-49,lesionado,mujer,internado,98060,2022,2022,46
diciembre,sabado,13,3,1,110,2,mayor,camion,blanco,2021,hino,2022,atropello,60 y mas,fallecido,hombre,no internado,98061,2022,2022,84
diciembre,sabado,12,3,6,601,99,mayor,camioneta,celeste,2008,toyota,2022,atropello,25-29,lesionado,hombre,internado,98062,2022,2022,27
diciembre,sabado,14,3,16,1613,99,menor,motocicleta,negro,2021,honda,2022,atropello,menor de 15,lesionado,hombre,internado,98063,2022,2022,14
diciembre,sabado,18,4,16,1617,99,mayor,moto taxi,ignorado,9999,ignorado,2022,atropello,ignorado,lesionado,mujer,no internado,98064,2022,2022,-1
diciembre,sabado,18,4,16,1617,99,mayor,moto taxi,ignorado,9999,ignorado,2022,atropello,ignorado,lesionado,mujer,no internado,98065,2022,2022,-1
diciembre,domingo,19,4,1,101,18,menor,automovil,beige,1996,geo,2022,atropello,menor de 15,lesionado,mujer,internado,98066,2022,2022,4
diciembre,domingo,9,2,1,103,99,mayor,pick up,corinto,2007,toyota,2022,atropello,40-44,lesionado,hombre,internado,98067,2022,2022,42
diciembre,domingo,4,1,1,101,12,mayor,motocicleta,rojo,9999,italika,2022,atropello,25-29,fallecido,hombre,no internado,98068,2022,2022,27
diciembre,domingo,3,1,1,114,1,mayor,motocicleta,ignorado,9999,ignorado,2022,atropello,ignorado,lesionado,hombre,no internado,98069,2022,2022,-1
diciembre,domingo,13,3,1,116,2,mayor,motocicleta,negro,9999,bajaj,2022,atropello,30-34,lesionado,mujer,internado,98070,2022,2022,31
diciembre,domingo,13,3,1,116,2,menor,motocicleta,negro,9999,bajaj,2022,atropello,menor de 15,lesionado,hombre,internado,98071,2022,2022,2
diciembre,domingo,16,3,1,116,99,mayor,automovil,ignorado,9999,ignorado,2022,atropello,60 y mas,fallecido,hombre,no internado,98072,2022,2022,72
diciembre,domingo,22,4,1,108,6,mayor,automovil,ignorado,9999,ignorado,2022,atropello,20-24,lesionado,hombre,internado,98073,2022,2022,20
diciembre,domingo,22,4,1,108,6,menor,automovil,ignorado,9999,ignorado,2022,atropello,menor de 15,lesionado,hombre,internado,98074,2022,2022,1
diciembre,domingo,19,4,5,508,99,mayor,automovil,negro,9999,ignorado,2022,atropello,menor de 15,fallecido,mujer,no internado,98075,2022,2022,7
diciembre,domingo,12,3,5,507,99,mayor,automovil,ignorado,9999,ignorado,2022,atropello,60 y mas,lesionado,hombre,internado,98076,2022,2022,65
diciembre,domingo,3,1,9,914,99,mayor,motocicleta,rojo,9999,honda,2022,atropello,30-34,lesionado,mujer,no internado,98077,2022,2022,34
diciembre,domingo,3,1,9,914,99,menor,motocicleta,rojo,9999,honda,2022,atropello,menor de 15,lesionado,mujer,internado,98078,2022,2022,7
diciembre,domingo,3,1,9,914,99,menor,motocicleta,rojo,9999,honda,2022,atropello,menor de 15,lesionado,hombre,internado,98079,2022,2022,2
diciembre,domingo,11,2,12,716,5,mayor,automovil,beige,9999,mazda,2022,atropello,60 y mas,lesionado,hombre,internado,98080,2022,2022,67
diciembre,domingo,18,4,16,1601,99,mayor,motocicleta,ignorado,9999,ignorado,2022,atropello,60 y mas,fallecido,hombre,no internado,98081,2022,2022,63
diciembre,domingo,18,4,18,1801,99,mayor,ignorado,ignorado,9999,ignorado,2022,atropello,40-44,fallecido,mujer,no internado,98082,2022,2022,43
diciembre,lunes,10,2,1,101,9,mayor,motocicleta,azul,9999,suzuki,2022,atropello,55-59,fallecido,mujer,internado,98083,2022,2022,57
diciembre,lunes,12,3,1,114,9,mayor,cabezal,rojo,9999,ignorado,2022,atropello,ignorado,fallecido,hombre,no internado,98084,2022,2022,-1
diciembre,lunes,22,4,1,108,6,mayor,motocicleta,gris,2023,bajaj,2022,atropello,60 y mas,lesionado,mujer,internado,98085,2022,2022,60
diciembre,lunes,19,4,4,401,99,mayor,camioneta,gris,2003,kia,2022,atropello,45-49,lesionado,hombre,internado,98086,2022,2022,47
diciembre,martes,19,4,1,101,18,mayor,motocicleta,ignorado,9999,ignorado,2022,atropello,55-59,fallecido,hombre,no internado,98087,2022,2022,55
diciembre,martes,0,1,1,101,5,mayor,automovil,ignorado,9999,ignorado,2022,atropello,45-49,fallecido,hombre,no internado,98088,2022,2022,46
diciembre,martes,21,4,1,108,6,menor,motocicleta,negro,9999,ignorado,2022,atropello,menor de 15,lesionado,hombre,internado,98089,2022,2022,12
diciembre,martes,12,3,18,1805,99,mayor,motocicleta,ignorado,9999,ignorado,2022,atropello,60 y mas,lesionado,hombre,internado,98090,2022,2022,65
diciembre,jueves,19,4,10,1702,99,menor,motocicleta,negro,9999,suzuki,2022,atropello,menor de 15,lesionado,hombre,internado,98091,2022,2022,9
diciembre,jueves,15,3,10,1020,99,mayor,pick up,corinto,9999,ignorado,2022,atropello,50-54,fallecido,mujer,no internado,98092,2022,2022,50
diciembre,jueves,20,4,1,103,99,mayor,motocicleta,rojo,2017,bajaj,2022,atropello,60 y mas,fallecido,mujer,no internado,98093,2022,2022,62
diciembre,jueves,21,4,1,101,11,mayor,automovil,azul,2002,toyota,2022,atropello,55-59,lesionado,hombre,internado,98094,2022,2022,56
diciembre,jueves,12,3,11,1101,4,menor,motocicleta,blanco,9999,ignorado,2022,atropello,menor de 15,lesionado,hombre,internado,98095,2022,2022,3
diciembre,jueves,12,3,11,1101,4,mayor,motocicleta,blanco,9999,ignorado,2022,atropello,20-24,lesionado,mujer,internado,98096,2022,2022,23
diciembre,jueves,5,1,13,1310,99,mayor,ignorado,ignorado,9999,ignorado,2022,atropello,25-29,fallecido,hombre,no internado,98097,2022,2022,28
diciembre,jueves,20,4,4,407,99,mayor,ignorado,ignorado,9999,ignorado,2022,atropello,60 y mas,fallecido,hombre,no internado,98098,2022,2022,61
diciembre,jueves,15,3,3,312,4,mayor,pick up,gris,9999,nissan,2022,atropello,60 y mas,lesionado,hombre,internado,98099,2022,2022,80
diciembre,jueves,23,4,1,101,12,mayor,automovil,rojo,2004,seat,2022,atropello,40-44,lesionado,hombre,internado,98100,2022,2022,40
diciembre,viernes,6,2,1,101,99,mayor,automovil,ignorado,9999,ignorado,2022,atropello,40-44,fallecido,mujer,no internado,98101,2022,2022,41
diciembre,viernes,15,3,1,101,12,mayor,automovil,rojo,9999,ignorado,2022,atropello,50-54,lesionado,mujer,internado,98102,2022,2022,54
diciembre,viernes,15,3,1,101,12,menor,automovil,rojo,9999,ignorado,2022,atropello,menor de 15,lesionado,hombre,internado,98103,2022,2022,10
diciembre,viernes,15,3,1,101,12,menor,automovil,rojo,9999,ignorado,2022,atropello,menor de 15,lesionado,mujer,internado,98104,2022,2022,11
diciembre,viernes,22,4,1,108,6,mayor,automovil,gris,2016,honda,2022,atropello,35-39,lesionado,mujer,internado,98105,2022,2022,35
diciembre,viernes,22,4,1,108,6,mayor,automovil,gris,2016,honda,2022,atropello,40-44,lesionado,hombre,internado,98106,2022,2022,42
diciembre,viernes,11,2,1,110,99,mayor,camion,ignorado,9999,ignorado,2022,atropello,25-29,lesionado,hombre,internado,98107,2022,2022,27
diciembre,viernes,22,4,21,2101,99,mayor,automovil,ignorado,9999,ignorado,2022,atropello,35-39,fallecido,hombre,no internado,98108,2022,2022,35
diciembre,viernes,2,1,5,1312,99,mayor,cabezal,azul,2009,kenworth,2022,atropello,30-34,fallecido,hombre,no internado,98109,2022,2022,32
diciembre,viernes,9,2,16,1610,99,menor,microbus,beige,2021,hyundai,2022,atropello,menor de 15,fallecido,hombre,no internado,98110,2022,2022,10
diciembre,viernes,22,4,18,1801,99,mayor,automovil,ignorado,9999,ignorado,2022,atropello,30-34,fallecido,hombre,no internado,98111,2022,2022,33
diciembre,viernes,7,2,17,1711,99,mayor,camioneta,corinto,9999,mitsubishi,2022,atropello,45-49,lesionado,hombre,internado,98112,2022,2022,49
diciembre,sabado,20,4,1,101,1,mayor,automovil,ignorado,9999,ignorado,2022,atropello,15-19,lesionado,hombre,internado,98113,2022,2022,19
diciembre,sabado,12,3,1,117,99,mayor,cuatrimoto,rojo,2017,bajaj,2022,atropello,60 y mas,fallecido,hombre,no internado,98114,2022,2022,85
diciembre,sabado,22,4,1,116,99,mayor,automovil,ignorado,9999,ignorado,2022,atropello,20-24,lesionado,hombre,internado,98115,2022,2022,24
diciembre,sabado,23,4,1,117,7,mayor,microbus,blanco,9999,mazda,2022,atropello,ignorado,lesionado,hombre,internado,98116,2022,2022,-1
diciembre,sabado,18,4,6,602,99,mayor,pick up,corinto,2002,toyota,2022,atropello,40-44,fallecido,hombre,no internado,98117,2022,2022,40
diciembre,sabado,21,4,10,1001,3,mayor,motocicleta,azul,9999,honda,2022,atropello,60 y mas,lesionado,hombre,internado,98118,2022,2022,83
diciembre,sabado,22,4,3,315,99,mayor,motocicleta,rojo,9999,freedom,2022,atropello,ignorado,lesionado,hombre,internado,98119,2022,2022,-1
enero,domingo,15,3,1,105,99,menor,motocicleta,negro,2017,freedom,2023,colision,15-19,lesionado,hombre,internado,98120,2023,2023,17
enero,domingo,15,3,1,101,24,mayor,motocicleta,azul,2022,bajaj,2023,colision,20-24,fallecido,hombre,no internado,98121,2023,2023,22
enero,domingo,20,4,1,101,25,mayor,motocicleta,negro,2021,bajaj,2023,derrape,30-34,lesionado,hombre,internado,98122,2023,2023,30
enero,domingo,15,3,1,101,6,mayor,motocicleta,gris,2021,suzuki,2023,choque,20-24,lesionado,hombre,internado,98123,2023,2023,22
enero,domingo,23,4,1,101,6,mayor,motocicleta,gris,9999,ignorado,2023,derrape,45-49,fallecido,hombre,no internado,98124,2023,2023,48
enero,domingo,23,4,1,101,12,mayor,motocicleta,rojo,2022,asia hero,2023,colision,35-39,lesionado,hombre,internado,98125,2023,2023,37
enero,domingo,1,1,1,101,12,mayor,motocicleta,negro,2022,tvs apache,2023,colision,15-19,lesionado,hombre,internado,98126,2023,2023,18
enero,domingo,1,1,1,101,12,mayor,motocicleta,negro,2022,tvs apache,2023,colision,25-29,lesionado,mujer,internado,98127,2023,2023,26
enero,domingo,17,3,1,116,99,menor,pick up,ignorado,9999,ignorado,2023,choque,15-19,lesionado,mujer,internado,98128,2023,2023,16
enero,domingo,17,3,1,116,99,mayor,pick up,ignorado,9999,ignorado,2023,choque,20-24,lesionado,hombre,internado,98129,2023,2023,21
enero,domingo,17,3,1,116,99,mayor,pick up,ignorado,9999,ignorado,2023,choque,35-39,lesionado,mujer,internado,98130,2023,2023,36
enero,domingo,17,3,1,116,99,menor,pick up,ignorado,9999,ignorado,2023,choque,menor de 15,lesionado,hombre,internado,98131,2023,2023,8
enero,domingo,17,3,1,116,99,menor,pick up,ignorado,9999,ignorado,2023,choque,15-19,lesionado,mujer,internado,98132,2023,2023,16
enero,domingo,17,3,1,116,99,mayor,pick up,ignorado,9999,ignorado,2023,choque,35-39,lesionado,hombre,internado,98133,2023,2023,36
enero,domingo,17,3,1,116,99,mayor,pick up,ignorado,9999,ignorado,2023,choque,20-24,lesionado,hombre,internado,98134,2023,2023,21
enero,domingo,17,3,1,116,99,menor,pick up,ignorado,9999,ignorado,2023,choque,15-19,lesionado,hombre,internado,98135,2023,2023,16
enero,domingo,17,3,1,116,99,mayor,pick up,ignorado,9999,ignorado,2023,choque,25-29,lesionado,hombre,internado,98136,2023,2023,28
enero,domingo,17,3,1,116,99,menor,pick up,ignorado,9999,ignorado,2023,choque,15-19,lesionado,hombre,internado,98137,2023,2023,15
enero,domingo,17,3,1,116,99,mayor,pick up,ignorado,9999,ignorado,2023,choque,15-19,lesionado,hombre,internado,98138,2023,2023,18
enero,domingo,17,3,1,116,99,menor,pick up,ignorado,9999,ignorado,2023,choque,15-19,lesionado,hombre,internado,98139,2023,2023,15
